quote,author,category
"For me that's the only way of understanding a particular term that everyone here bandies about quite happily, but which clearly can't be quite that straight forward because it doesn't exist in many languages, only in Italian and Spanish, as far as I know, but then again, I don't know that many languages. Perhaps in German too, although I can't be sure: el enamoramiento--the state of falling or being in love, or perhaps infatuation. I'm referring to the noun, the concept; the adjective, the condition, are admittedly more familiar, at least in French, although not in English, but there are words that approximate that meaning ... We find a lot of people funny, people who amuse and charm us and inspire affection and even tenderness, or who please us, captivate us, and can even make us momentarily mad, we enjoy their body and their company or both those things, as is the case for me with you and as I've experienced before with other women, on other occasions, although only a few. Some become essential to us, the force of habit is very strong and ends up replacing or even supplanting almost everything else. It can supplant love, for example, but not that state of being in love, it's important to distinguish between the two things, they're easily confused, but they're not the same ... It's very rare to have a weakness, a genuine weakness for someone, and for that someone to provoke in us that feeling of weakness.","Javier Marías, Los enamoramientos","javier-marias, love, the-infatuations, weakness"
"While appearing weak is okay, giving in to weakness is definitely not.","Alyson Noel, Blue Moon","inspirational, weakness"
"Jesus beckons me to follow him to that place of weakness where I risk the vulnerability of a child so that I might know how strong my Father is and how much he loves me. But truth be told, I would rather be an adult. I'd rather be in a place where I can still pull things together if God doesn't show up, where I risk no ultimate humiliation, where I don't have to take the shallow breaths of desperation. And as a result, my experience of my heavenly Father is simply impoverished.",Gary Haugen,"courage, vulnerability, weakness"
"Maybe I lacked coping skills. Maybe I was weak. I cared for people for no better reason than they seemed to care for me, acknowledge me. It didn’t seem so dangerous at the time.","Mark Slouka, Brewster","brewster, coping, mark-slouka, people, weakness"
"If she were honest, weakness should be masked at all times. Any weakness could, and would be exploited.","Callie Hunter, The Artist","brianna, exploitation, exploited, weakness"
The greatest weakness of all is the great fear of appearing weak.,Jacques Benigne Bossuel,"appearances, fear, weakness"
Don’t let them see you weak.,"Ann Aguirre, Enclave","enclave, razorland, strenght, weakness"
Women destroy me. I allow them to.,"Raquel Cepeda, Bird of Paradise: How I Became Latina","cheating, infidelity, machismo, male-and-female-relationships, masculinity, weakness"
"In the midst of wanting to be powerful, I found a weakness.","baka_usagi, Forbidden Apple","love, power, weakness"
Sanity is for the weak,Uke family motto,"family, motto, sanity, weak, weakness"
"I was wrong to insult you, and not only because you are my hosts. I am afraid that I mistook kindness for weakness. My apologies. I stand - only with your aid - profoundly corrected.","Beth Fantaskey, Jessica's Guide to Dating on the Dark Side","apology, insult, kindess, weakness"
"How can we who are so weak in ourselves, so inferior in power to the enemies confronting us, bear up under our trials which are so numerous, so protracted, so crushing? We could not, and therefore Divine grace has provided for us an all-sufficient Helper. Without His aid we had long since succumbed, mastered by our trials. Hope looks forward to the Glory to come; in the weary interval of waiting, the Spirit supports our poor hearts and keeps grace alive within us.",Arthur W. Pink,"trials, waiting, weakness"
Your greatest area of leadership often comes out of your greatest area of pain and weakness.,"Wayde Goodall, Why Great Men Fall: 15 Winning Strategies to Rise Above It All","leadership, weakness"
"As our faith grows and we come to know more about the attributes of God and his role in our lives and our obedience, we learn to see our weakness in light of these words, ""For is it God who works in you, both to will and to work for his good pleasure"" (Phil. 2:13).",Hayley DiMarco,"faith, faithfulness, god, life, lives, obedience, weakness"
Fallen man is both terrified of vulnerability and committed to maintaining independence.,"Kay Warren, Choose Joy: Because Happiness Isn't Enough","rebellion, stubbornness, weakness"
"Keep her downstairs a minute!' I breathed desperately. I don't know why; you don't want your agonies of soul witnessed by a woman. (""Nightmare"")","Cornell Woolrich, Baker's Dozen: 13 Short Mystery Novels","men-and-women, weakness"
"Sadness doesn't equal weakness, sweetheart. If anything, it shows the love you have inside of you, and nothing stronger in this world exists.","Aimee Carter, The Goddess Inheritance","inspirational, love, weakness"
I traded cowardice for cruelty, I traded weakness for ferocity.,"Veronica Roth, Divergent"
"And always, I could see that, despite his weakness for her or because of it, he seemed uncatchable, as if he might slip away at any moment.","Jodi Lynn Anderson, Tiger Lily","love, peter-pan, tiger-lily, weakness"
"It's the people who seem weak who are always suprisingly strong, and the ones who seem strong who are unexpectledly weak.","Lisa Jewell, Ralph's Party","strenght, weakness"
All wickedness comes from weakness. The child is wicked only because he is weak. Make him strong, he will be good. He who could do everything would never do harm.,"Jean-Jacques Rousseau, Emile or On Education"
"No matter what challenges or obstacles we experience, we must make a CHOICE to become better or bitter because of it. Will and pray your way through it. In my opinion, the difference between those who are considered strong and those who are seen as weak are what they DECIDE to focus on. But, having down moments don't make someone weak, it makes them human. We wouldn't be human if we don't ""feel"", but at some point we MUCH force ourselves to get up!","Yvonne Pierre, The Day My Soul Cried:  A Memoir","don-t-quit, inspirational, motivation, strength-through-adversity, weakness"
There is weakness in pretending to know more than you know or in stating less than you know.,"Robert Henri, The Art Spirit: Notes, Articles, Fragments of Letters and Talks to Students, Bearing on the Concept and Technique of Picture Making, the Study of Art","knownledge, weakness"
"The Western world has lost its civil courage, both as a whole and separately, in each country, each government, each political party and of course in the United Nations. Such a decline in courage is particularly noticeable among the ruling groups and the intellectual elite, causing an impression of loss of courage by the entire society.",Aleksandr Solzhenitsyn,"cowardice, the-west, united-nations, weakness"
"It is strange how love is a source for power––can spur the desire to fight to the death, or to fight back from something that seems like death for long enough to write a coherent note––but also of weakness.","Beth Fantaskey, Jessica Rules the Dark Side","love, power, weakness"
The body is not a task to be completed but a gift we receive from God himself.,"Matthew Lee Anderson, Earthen Vessels: Why Our Bodies Matter To Our Faith","grace-of-god, weakness"
"Caring is weakness, and weakness is death.","Adrienne deWolfe, Texas Outlaw","caring, death, weakness"
"You know all the ways you can kill a girl?God, there are so many.","Courtney Summers, All the Rage","contemp-ya, contemporary, sexual-assault, ya-lit"
The thinness of contemporary life. I can poke my finger through it.,"Don DeLillo, Zero K","contemporary, ennui, life, postmodern"
Sometimes our balance has to be upset and our course reset in order to help us navigate to our final destination. This is my final destination and where I was meant to be.,"Ella Dominguez, Becoming Sir","bdsm-romance, contemporary, erotic, love"
I’m looking to make a miracle,Dana Reinhardt,"coming-of-age, contemporary, feel-good, inspirational, light, miracle, ya"
While you’re alive there’s no time for minor amazements.,Alice Fulton,"american, contemporary, wow-moment"
"Some guys get fifteen years, others get life.So death for Edbut not for everyone.Cos it all depends on who you kill and where you kill them too.Like,don't shoot a white cop in Walker Country, Texas. If that's your plan, do it in Arlington, New York- no needles of electric chairs there.Just doesn't seen fair to me.","Sarah Crossan, Moonrise","contemporary, death-penalty, justice-system, poetry"
